work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2023,Mid-level/Intermediate,Full-Time,Data Analyst,75000,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Research Scientist,195895,GB,0,GB,M
2023,Mid-level/Intermediate,Full-Time,Research Scientist,102772,GB,0,GB,M
2023,Senior-level/Expert,Full-Time,Data Engineer,240000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,183600,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Data Analyst,130000,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Data Analyst,80000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,250000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,150000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Analyst,160000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Analyst,120000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Machine Learning Engineer,289076,US,0,US,M
2023,Senior-level/Expert,Full-Time,Machine Learning Engineer,202353,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,145000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,120000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Analyst,155000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Analyst,106000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,200000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,160000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,157750,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,104650,US,100,US,M
2023,Mid-level/Intermediate,Full-Time,Data Scientist,180000,US,100,US,M
2023,Mid-level/Intermediate,Full-Time,Data Scientist,140000,US,100,US,M
2023,Executive-level/Director,Full-Time,Data Scientist,200000,US,0,US,M
2023,Executive-level/Director,Full-Time,Data Scientist,145000,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Analytics Engineer,68000,US,0,US,L
2023,Entry-level/Junior,Full-Time,Data Engineer,60000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,48289,ES,0,ES,M
2023,Senior-level/Expert,Full-Time,Data Scientist,38631,ES,0,ES,M
2023,Entry-level/Junior,Full-Time,Data Engineer,85000,US,0,US,M
2023,Entry-level/Junior,Full-Time,Data Engineer,65000,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Data Engineer,125000,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Data Engineer,90000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Analyst,105000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Analyst,90000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Analytics Engineer,179820,US,0,US,M
2023,Senior-level/Expert,Full-Time,Analytics Engineer,143860,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Analyst,135000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Analyst,105500,US,0,US,M
2023,Entry-level/Junior,Full-Time,Research Engineer,155000,US,0,US,M
2023,Entry-level/Junior,Full-Time,Research Engineer,125000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Machine Learning Engineer,241000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Machine Learning Engineer,181000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,252000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,154000,US,0,US,M
2023,Executive-level/Director,Full-Time,Data Architect,180000,US,0,US,M
2023,Executive-level/Director,Full-Time,Data Architect,155000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,191765,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,134236,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,175000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,145000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,237000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,145000,US,100,US,M
2023,Entry-level/Junior,Full-Time,Research Engineer,155000,US,0,US,M
2023,Entry-level/Junior,Full-Time,Research Engineer,125000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Analyst,80000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Analyst,70000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,146000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,75000,US,0,US,M
2023,Entry-level/Junior,Full-Time,Data Analyst,64200,US,100,US,M
2023,Entry-level/Junior,Full-Time,Data Analyst,56100,US,100,US,M
2023,Senior-level/Expert,Full-Time,Machine Learning Engineer,170000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Machine Learning Engineer,130000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Analyst,208450,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Analyst,170550,US,100,US,M
2023,Senior-level/Expert,Full-Time,Machine Learning Engineer,125000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Machine Learning Engineer,100000,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Data Analyst,135000,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Data Analyst,120000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,200000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,170000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,171250,IE,0,IE,M
2023,Senior-level/Expert,Full-Time,Data Scientist,113750,IE,0,IE,M
2023,Senior-level/Expert,Full-Time,Applied Scientist,222200,US,0,US,L
2023,Senior-level/Expert,Full-Time,Applied Scientist,136000,US,0,US,L
2023,Senior-level/Expert,Full-Time,Applied Scientist,260000,US,0,US,L
2023,Senior-level/Expert,Full-Time,Applied Scientist,136000,US,0,US,L
2023,Senior-level/Expert,Full-Time,Data Analyst,153600,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Analyst,100500,US,0,US,M
2023,Senior-level/Expert,Full-Time,Applied Scientist,205000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Applied Scientist,184000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Machine Learning Engineer,115000,CA,100,CA,M
2023,Senior-level/Expert,Full-Time,Machine Learning Engineer,95000,CA,100,CA,M
2023,Mid-level/Intermediate,Full-Time,Data Analyst,182500,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Data Analyst,121500,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,203100,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,114500,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Data Analyst,72914,GB,0,GB,M
2023,Mid-level/Intermediate,Full-Time,Data Analyst,54685,GB,0,GB,M
2023,Senior-level/Expert,Full-Time,Data Engineer,252000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,129000,US,0,US,M
2023,Entry-level/Junior,Full-Time,Data Engineer,92700,US,100,US,M
2023,Entry-level/Junior,Full-Time,Data Engineer,61800,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,160000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,130000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,258000,CA,0,CA,M
2023,Senior-level/Expert,Full-Time,Data Scientist,190000,CA,0,CA,M
2023,Senior-level/Expert,Full-Time,Data Scientist,170000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,135000,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Data Architect,167500,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Data Architect,106500,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,195000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,160000,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Data Engineer,146000,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Data Engineer,75000,US,0,US,M
2022,Entry-level/Junior,Full-Time,Data Engineer,59888,NL,100,NL,L
2023,Executive-level/Director,Full-Time,Data Engineer,286000,US,100,US,M
2023,Executive-level/Director,Full-Time,Data Engineer,207000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Analyst,100000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Analyst,80000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,223250,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,178600,US,0,US,M
2023,Executive-level/Director,Full-Time,Data Science Manager,353200,US,0,US,M
2023,Executive-level/Director,Full-Time,Data Science Manager,249300,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Data Scientist,230000,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Data Scientist,220000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,297300,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,198200,US,100,US,M
2023,Mid-level/Intermediate,Full-Time,Research Scientist,210000,US,100,US,M
2023,Mid-level/Intermediate,Full-Time,Research Scientist,151800,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,200000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,170000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,317070,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,170730,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,128000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,81500,US,0,US,M
2023,Entry-level/Junior,Full-Time,Data Analyst,21461,ES,0,ES,M
2023,Senior-level/Expert,Full-Time,Applied Scientist,108000,UA,0,UA,M
2023,Senior-level/Expert,Full-Time,Applied Scientist,60000,UA,0,UA,M
2023,Mid-level/Intermediate,Full-Time,Research Engineer,134000,US,100,US,M
2023,Mid-level/Intermediate,Full-Time,Research Engineer,124000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,171250,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,113750,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,165000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,132300,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,225000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,175000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,230000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,124500,US,0,US,M
2023,Senior-level/Expert,Full-Time,Machine Learning Engineer,247500,US,0,US,M
2023,Senior-level/Expert,Full-Time,Machine Learning Engineer,172200,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Analyst,175000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Analyst,145000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Analyst,148700,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Analyst,125600,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,145000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,115000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Research Scientist,200000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Research Scientist,150000,US,0,US,M
2023,Entry-level/Junior,Full-Time,Research Engineer,160000,US,0,US,M
2023,Entry-level/Junior,Full-Time,Research Engineer,120000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Analyst,185000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Analyst,120250,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,275300,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,183000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Architect,170000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Architect,125000,US,100,US,M
2023,Mid-level/Intermediate,Full-Time,Data Architect,167500,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Data Architect,106500,US,0,US,M
2023,Senior-level/Expert,Full-Time,Research Scientist,250000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Research Scientist,200000,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Machine Learning Engineer,135000,US,50,US,L
2023,Senior-level/Expert,Full-Time,Data Scientist,423834,IL,0,IL,L
2023,Senior-level/Expert,Full-Time,Machine Learning Engineer,216000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Machine Learning Engineer,184000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,180000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,165000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,185900,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,129300,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,145000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,120000,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Data Engineer,143865,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Data Engineer,115092,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Machine Learning Engineer,130000,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Machine Learning Engineer,90000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,173000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,132000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Analyst,208049,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Analyst,128500,US,0,US,M
2023,Senior-level/Expert,Full-Time,Analytics Engineer,179820,US,0,US,M
2023,Senior-level/Expert,Full-Time,Analytics Engineer,143860,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,167500,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,106500,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,275300,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,183500,US,100,US,M
2023,Mid-level/Intermediate,Full-Time,Data Engineer,149600,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Data Engineer,102000,US,0,US,M
2023,Executive-level/Director,Full-Time,Data Scientist,145000,US,0,US,M
2023,Executive-level/Director,Full-Time,Data Scientist,100000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Analyst,190000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Analyst,95000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Analyst,153600,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Analyst,106800,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Data Scientist,96578,IE,0,IE,M
2023,Mid-level/Intermediate,Full-Time,Data Scientist,80481,IE,0,IE,M
2023,Mid-level/Intermediate,Full-Time,Data Analyst,128000,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Data Analyst,85000,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Data Engineer,151000,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Data Engineer,140000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,275300,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,183500,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,220000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,170000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Analyst,135000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Analyst,105500,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Analyst,100000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Analyst,80000,US,100,US,M
2023,Entry-level/Junior,Full-Time,Applied Scientist,7000,GH,0,GH,S
2023,Entry-level/Junior,Full-Time,Applied Scientist,42923,DE,50,DE,M
2023,Senior-level/Expert,Full-Time,Data Engineer,160000,CA,100,CA,M
2023,Senior-level/Expert,Full-Time,Data Engineer,145000,CA,100,CA,M
2023,Mid-level/Intermediate,Full-Time,Data Analyst,154000,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Data Analyst,143000,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Data Scientist,78990,GB,0,GB,M
2023,Mid-level/Intermediate,Full-Time,Data Scientist,51039,GB,0,GB,M
2023,Entry-level/Junior,Full-Time,Data Scientist,190000,US,0,US,M
2023,Entry-level/Junior,Full-Time,Data Scientist,120000,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Data Scientist,85066,GB,0,GB,M
2023,Mid-level/Intermediate,Full-Time,Data Scientist,51039,GB,0,GB,M
2023,Mid-level/Intermediate,Full-Time,Data Scientist,109371,GB,0,GB,M
2023,Mid-level/Intermediate,Full-Time,Data Scientist,72914,GB,0,GB,M
2023,Senior-level/Expert,Full-Time,Data Engineer,150000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,111000,US,0,US,M
2023,Executive-level/Director,Full-Time,Data Engineer,265000,US,0,US,M
2023,Executive-level/Director,Full-Time,Data Engineer,235000,US,0,US,M
2023,Entry-level/Junior,Full-Time,Data Scientist,121093,CH,50,CH,L
2022,Mid-level/Intermediate,Full-Time,Data Scientist,73546,DE,100,DE,M
2023,Senior-level/Expert,Full-Time,Data Engineer,160000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,130000,US,100,US,M
2023,Mid-level/Intermediate,Full-Time,Data Engineer,75000,US,100,US,M
2023,Mid-level/Intermediate,Full-Time,Data Engineer,60400,US,100,US,M
2023,Entry-level/Junior,Full-Time,Data Analyst,85000,US,100,US,M
2023,Entry-level/Junior,Full-Time,Data Analyst,75000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,252000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,129000,US,0,US,M
2023,Entry-level/Junior,Full-Time,Data Engineer,92700,US,100,US,M
2023,Entry-level/Junior,Full-Time,Data Engineer,61800,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Science Manager,172309,IE,100,IE,L
2023,Mid-level/Intermediate,Full-Time,Data Scientist,60093,AT,100,DE,M
2023,Mid-level/Intermediate,Full-Time,Data Analyst,83500,US,100,US,M
2023,Mid-level/Intermediate,Full-Time,Data Analyst,52500,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,201036,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,134024,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Analyst,165000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Analyst,140000,US,100,US,M
2023,Entry-level/Junior,Full-Time,Data Engineer,62000,US,100,US,M
2023,Entry-level/Junior,Full-Time,Data Engineer,58000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,172000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,115000,US,0,US,M
2023,Entry-level/Junior,Full-Time,Data Engineer,125000,US,0,US,M
2023,Entry-level/Junior,Full-Time,Data Engineer,90000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,163800,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,126000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,237000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,145000,US,100,US,M
2023,Mid-level/Intermediate,Full-Time,Data Engineer,90000,US,100,US,M
2023,Mid-level/Intermediate,Full-Time,Data Engineer,90000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,139500,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,109400,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,258000,CA,0,CA,M
2023,Senior-level/Expert,Full-Time,Data Scientist,190000,CA,0,CA,M
2023,Mid-level/Intermediate,Full-Time,Data Engineer,145000,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Data Engineer,120000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,205600,US,0,US,L
2023,Senior-level/Expert,Full-Time,Data Engineer,105700,US,0,US,L
2023,Senior-level/Expert,Full-Time,Data Engineer,252000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,129000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,239748,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,159832,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,186300,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,102500,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,165000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,132300,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,190000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,126000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Architect,149040,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Architect,113900,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,153600,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,106800,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,172600,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,107900,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Analyst,180180,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Analyst,106020,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Architect,376080,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Architect,213120,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Analyst,153600,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Analyst,100500,US,0,US,M
